Altium Designer Pick and Place Locations
C:\Documents\Altium\SM_Project\QUANTUM\PCI Mini าลอุ.467883.003\าลอุ.467143.002\Project Outputs for Time4CM4_PCIeCarrier\Time4CM4_PCIeCarrier_rev.1.0_P&P 2025-07-02 09-26\Time4CM4_PCIeCarrier_rev.1.0_Pick&Place 2025-07-02 09-26.csv

========================================================================================================================
File Design Information:

Date:       02.07.25
Time:       09:26
Revision:   378c555a0d7ff745b8025734d190c8b2dab80031
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Layer","Comment","Description"
"C11","FP-GRM15-MFG","33.6000","31.8000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C12","FP-0805-L_2_01_0_2-W_1_25-IPC_B","9.8500","59.9250","90","BottomLayer","4.7nF","General Purpose Ceramic Capacitor, 0805, 4.7nF, 10%, X7R, 0.15, 50V"
"C13","FP-GRM15-MFG","36.6614","59.0000","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C14","FP-GRM15-MFG","35.8885","59.0000","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C15","FP-CL10-IPC_C","39.1500","20.2000","0","TopLayer","2.7nF","Cap Ceramic 2.7nF 50V X7R ฑ10% Pad SMD 0603 +125ฐC T/R"
"C16","FP-CC0805-0_85-MFG","30.8000","12.3000","90","TopLayer","1uF","CAP CER 1UF 10V X7R 0805"
"C17","CAPC1005X55X25ML05T05","28.7000","16.7250","0","TopLayer","10pF","Chip Capacitor, 10 pF, +/- 5%, 50 V, -55 to 125 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"C18","FP-CC0603-DA-MFG","30.8750","15.7250","270","TopLayer","2.2uF","CAP CER 2.2UF 10V X5R 0603"
"C19","FP-GRM188-0_2-IPC_C","28.9500","47.3500","270","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C20","FP-GRM188-0_2-IPC_C","31.5500","47.3500","90","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C21","FP-GRM15-MFG","30.8500","52.7000","0","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C22","FP-GRM15-MFG","30.8500","51.9000","0","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C23","FP-GRM15-MFG","37.9000","46.5250","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C24","FP-GRM15-MFG","10.9500","11.3000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C25","FP-C0402-BB-MFG","44.2764","55.4776","0","TopLayer","25pF","CAP CER 12PF 25V NP0 0402"
"C26","FP-C0402-BB-MFG","44.2264","50.9026","0","TopLayer","25pF","CAP CER 12PF 25V NP0 0402"
"C27","FP-GRM15-MFG","38.4000","48.7000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C28","FP-GRM15-MFG","41.1000","52.5000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C29","FP-GRM15-MFG","39.2750","56.6750","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C30","FP-GRM15-MFG","35.6500","56.6750","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C31","FP-GRM15-MFG","33.0500","51.7000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C32","FP-GRM15-MFG","33.0500","52.8750","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C33","FP-GRM15-MFG","33.0500","55.3000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C34","FP-GRM15-MFG","36.8750","56.6750","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C35","FP-GRM15-MFG","33.0500","54.1000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C36","FP-GRM15-MFG","32.1000","50.3000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C37","FP-GRM15-MFG","34.4500","56.6750","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C38","FP-GRM15-MFG","38.0750","56.6750","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C39","FP-GRM15-MFG","35.6000","48.7000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C40","FP-GRM15-MFG","41.1000","53.5000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C41","FP-GRM15-MFG","41.1000","54.5000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C42","FP-GRM15-MFG","39.5000","48.7000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C43","FP-GRM188-0_2-IPC_C","20.0000","10.7000","180","TopLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C44","CAPC1005X56X25LL10T15","59.6514","6.1000","90","BottomLayer","Capacitor 0.1 uF +/- 5% 16 V 0402","Chip Capacitor, 0.1 uF, +/- 5%, 16 V, 0402 (1005 Metric)"
"C45","CAPC1005X56X25LL10T15","60.6514","6.1000","90","BottomLayer","Capacitor 0.1 uF +/- 5% 16 V 0402","Chip Capacitor, 0.1 uF, +/- 5%, 16 V, 0402 (1005 Metric)"
"C46","CAPC1005X56X25LL10T15","62.6514","6.1000","90","BottomLayer","Capacitor 0.1 uF +/- 5% 16 V 0402","Chip Capacitor, 0.1 uF, +/- 5%, 16 V, 0402 (1005 Metric)"
"C47","CAPC1005X56X25LL10T15","63.6514","6.1000","90","BottomLayer","Capacitor 0.1 uF +/- 5% 16 V 0402","Chip Capacitor, 0.1 uF, +/- 5%, 16 V, 0402 (1005 Metric)"
"C48","FP-GRM15-MFG","10.9500","12.8000","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C49","FP-GRM188-0_2-IPC_C","22.4000","10.3000","180","TopLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C50","PNSC-EEEFK1C101P_L","15.1000","13.6000","180","TopLayer","100uF","Aluminum Electrolytic Capacitor, 100 uF, 20%, 16 V, -55 to 105 degC, 2-Pin SMD, RoHS, Tape and Reel"
"C51","FP-C0402-BB-MFG","26.3750","32.9750","0","BottomLayer","100nF","CAP CER 0.1UF 10V X5R 0402"
"C52","FP-C2012-125-0_2-IPC_B","24.6750","27.0250","270","TopLayer","47uF","Multilayer Ceramic Capacitors 47?F ฑ20% 10V X5R SMD 0805"
"C53","PNSC-EEEFK1C101P_L","15.1000","20.5000","180","TopLayer","100uF","Aluminum Electrolytic Capacitor, 100 uF, 20%, 16 V, -55 to 105 degC, 2-Pin SMD, RoHS, Tape and Reel"
"C54","FP-C0402-BB-MFG","1.3500","27.5000","270","BottomLayer","100nF","CAP CER 0.1UF 10V X5R 0402"
"C55","FP-C2012-125-0_2-IPC_B","4.8391","23.3500","0","TopLayer","47uF","Multilayer Ceramic Capacitors 47?F ฑ20% 10V X5R SMD 0805"
"C56","FP-C0603C-CF-MFG","29.6000","43.5000","0","TopLayer","22pF","CAP CER 22PF 50V NP0 0603"
"C57","FP-GRM21B-0_15-MFG","29.8000","40.3000","0","TopLayer","22uF","Chip Multilayer Ceramic Capacitors for General Purpose, 0805, 22uF, X5R, 15%, 20%, 6.3V"
"C58","FP-GRM21B-0_15-MFG","29.8000","41.9000","0","TopLayer","22uF","Chip Multilayer Ceramic Capacitors for General Purpose, 0805, 22uF, X5R, 15%, 20%, 6.3V"
"C59","FP-GRM188-0_2-IPC_C","29.0000","38.1000","270","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C60","FP-GRM188-0_2-IPC_C","34.3994","38.7500","0","TopLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C61","FP-GRM15-MFG","33.6000","33.1000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C62","FP-GRM15-MFG","47.1000","30.9000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C63","FP-GRM15-MFG","47.1000","32.0000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C64","FP-GRM15-MFG","40.0000","39.0000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C65","FP-GRM188-0_2-IPC_C","38.4000","39.5000","90","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C66","FP-GRM188-0_2-IPC_C","47.3000","36.0000","0","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C67","FP-GRM15-MFG","47.1000","34.5000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C68","FP-GRM15-MFG","47.1000","33.2000","180","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C69","FP-GRM15-MFG","41.0000","39.0000","270","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C70","FP-GRM15-MFG","34.5000","25.3000","90","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C71","FP-GRM188-0_2-IPC_C","32.7000","25.0000","270","BottomLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C72","FP-C2012-125-0_2-IPC_B","29.3250","32.2500","90","TopLayer","47uF","Multilayer Ceramic Capacitors 47?F ฑ20% 10V X5R SMD 0805"
"C73","FP-GRM15-MFG","47.1000","29.8000","0","BottomLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C74","FP-GRM188-0_2-IPC_C","47.2000","36.6000","0","TopLayer","10uf","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 10uF, X5R, 15%, 20%, 35V"
"C75","FP-GRM15-MFG","46.7000","35.1000","180","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C76","FP-GRM15-MFG","46.4000","38.4000","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C77","FP-GRM15-MFG","36.0000","26.1000","90","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C78","FP-GRM15-MFG","40.2500","59.0000","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C79","FP-GRM15-MFG","39.5000","59.0000","270","TopLayer","100nF","CAP CER 0.1UF 16V X7R 0402"
"C80","FP-CC0805-0_85-MFG","73.4000","13.0000","270","TopLayer","1uF","CAP CER 1UF 10V X7R 0805"
"C81","FP-CC0805-0_85-MFG","71.2000","13.0000","270","TopLayer","1uF","CAP CER 1UF 10V X7R 0805"
"FB4","FP-BLM18-0_15-t0_8-IPC_A","30.2500","47.0261","270","BottomLayer","BLM18AG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.25?, 25%, 700mA"
"FB5","FP-MPZ1608-0_8-IPC_B","22.5000","21.2000","270","TopLayer","MPZ1608S601ATD25","Power line Ferrite Bead 600? @ 100MHz 1A DCR 0.15? AEC-Q200 SMD 0603"
"FB6","FP-MPZ1608-0_8-IPC_B","20.9000","21.2000","270","TopLayer","MPZ1608S601ATD25","Power line Ferrite Bead 600? @ 100MHz 1A DCR 0.15? AEC-Q200 SMD 0603"
"FB7","FP-BLM18-0_15-t0_8-IPC_A","29.0000","40.9000","270","BottomLayer","BLM18AG221SN1D","Chip Ferrite Bead, 0603, 220? @ 100MHz, 0.25?, 25%, 700mA"
"FB8","FP-BMB2A1000LN2-IPC_C","32.9000","30.0000","0","BottomLayer","BMB2A1000LN2","FERRITE BEAD 1 KOHM 0805 1LN"
"FB9","FP-BMB2A1000LN2-IPC_C","49.0000","32.7000","90","BottomLayer","BMB2A1000LN2","FERRITE BEAD 1 KOHM 0805 1LN"
"FB10","FP-BMB2A1000LN2-IPC_C","49.0000","30.0241","270","BottomLayer","BMB2A1000LN2","FERRITE BEAD 1 KOHM 0805 1LN"
"J1","HANRUN_HR911130A","12.9450","48.8150","90","TopLayer","HY911130A",""
"J2","FP-46765-1001-MFG","4.9375","16.5000","270","TopLayer","46765-1001","CONN RCP MICRO HDMI 19POS SMD RA"
"J3","GCT-USB3140_V","19.0000","60.7500","180","TopLayer","USB3140-30-0230-1-C","Micro USB Receptacle, Type B, SMT, Vertical, with Through-Hole Shell Stakes, -30 to 85 degC, 5-Pin SMD, RoHS, Tape and Reel"
"J4","SAMTEC-A-HTSW-120-08-F-D","108.0300","36.7300","270","TopLayer","SAMTEC-A-HTSW-120-08-F-DJ",""
"J5","AMPHENOL_GSB412137CHR","53.0000","60.0000","180","TopLayer","GSB412137CHR","USB-A _USB TYPE-A_ USB 3.1 _USB 3.1 Gen 2, Superspeed+_ Receptacle Connector 9 Position Through Hole"
"J6","MK-TCF-BSX-026","13.3500","31.4750","270","TopLayer","MK-TCF-BSX-026",""
"J7","DF40HC30100DS04V51","99.2715","38.9591","90","TopLayer","DF40HC_3.0_-100DS-0.4V_51","Connector"
"J8","DF40HC30100DS04V51","65.3515","38.9591","90","TopLayer","DF40HC_3.0_-100DS-0.4V_51","Connector"
"L1","FP-NR8040-H_4_2-MFG","36.4000","14.2000","270","TopLayer","3.6uH","Shielded Wirewound Inductor 3.6uH 30% 6A 19.5m? SMD Automotive"
"L3","FP-NR4018-MFG","30.6000","37.3000","180","TopLayer","1.0uH","SMD Power Inductors for Automotive Applications 1.0uH ฑ30% 3.2A 32.4m?"
"L4","FP-NR3012-MFG","32.0250","32.2500","270","TopLayer","4.7uH","SMD Power Inductors 4.7uH ฑ20% 0.77A 0.13?"
"P2","PCIE_4LANE_EDGE","55.1514","-0.7430","0","TopLayer","PCIex4","PCIE x4 Edge Connector,OrCAD Symbol,NC"
"Q1","DIOD-SOT523-3_V","24.8000","16.1000","180","TopLayer","DMG1012T-7","N-Channel Enhancement Mode MOSFET, 20 V, 630 mA, -55 to 150 degC, 3-Pin SOT23, RoHS, Tape and Reel"
"R1","RESC1005X40X25LL05T05","45.2500","24.2500","90","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R2","RESC1005X40X25LL05T05","28.7500","28.8000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R3","RESC1005X40X25LL05T05","51.7000","29.1000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R4","RESC1005X40X25ML05T10","64.5243","6.0600","270","TopLayer","Resistor 0R 0402 63 mW","Chip Resistor, 0 Ohm, 0.063 W, -55 to 155 degC, 0402 (1005 Metric)"
"R5","FP-CRCW0402-e3-IPC_A","42.4000","24.7000","180","TopLayer","22.1k","RES Thick Film, 22.1k?, 1%, 0.063W, 100ppm/ฐC, 0402"
"R6","FP-CRCW0402-e3-IPC_C","38.4000","21.9500","90","TopLayer","15.8k","RES Thick Film, 15.8k?, 1%, 0.063W, 100ppm/ฐC, 0402"
"R7","RESC1005X40X25ML05T05","39.6500","24.7000","180","TopLayer","115k",""
"R8","RESC1005X40X25LL05T05","51.7000","36.8000","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R9","RESC1005X40X25ML05T10","24.5000","61.1750","90","TopLayer","470ohm",""
"R10","RESC1005X40X25ML05T10","25.6500","61.1750","90","TopLayer","470ohm",""
"R11","FP-RC0402-0_4-IPC_C","75.5000","62.1000","180","TopLayer","12k","RES SMD 12K OHM 1% 1/16W 0402"
"R12","FP-ERJ6EN-IPC_A","12.3500","60.1000","270","BottomLayer","1M","RES SMD 1M OHM 1% 1/8W 0805"
"R13","FP-CRCW0805-e3-MFG","28.2000","15.0000","0","TopLayer","499k","RES Thick Film, 499k?, 1%, 0.125W, 100ppm/ฐC, 0805"
"R14","FP-CRCW0805-e3-IPC_C","28.0000","18.4000","180","TopLayer","160k","RES Thick Film, 160k?, 1%, 0.125W, 100ppm/ฐC, 0805"
"R15","RESC1005X40X25LL05T05","23.5000","57.7500","180","TopLayer","2.2k","Precision Thick Film Chip Resistor, 2.2 kOhm, 100 mW, 1%, -55 to 155 degC, 2-Pin SMD (0402), RoHS, Tape and Reel"
"R16","RESC1005X40X25LL05T05","23.5000","58.7500","0","TopLayer","2.2k","Precision Thick Film Chip Resistor, 2.2 kOhm, 100 mW, 1%, -55 to 155 degC, 2-Pin SMD (0402), RoHS, Tape and Reel"
"R17","RESC1005X40X25ML05T10","41.2000","50.5000","180","BottomLayer","15K 1%",""
"R18","RESC1005X40X25LL05T10","41.0750","56.8000","0","BottomLayer","6.04K 1%",""
"R19","RESC1005X40X25ML05T10","24.3000","14.0000","270","TopLayer","15.4K 1%",""
"R20","RESC1005X40X25ML05T10","25.4000","14.0000","270","TopLayer","15.4K 1%",""
"R21","RESC1005X40X25ML05T10","22.4000","15.8000","180","TopLayer","15.4K 1%",""
"R22","RESC1005X40X25NL05T05","24.2000","35.6750","90","BottomLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R23","RESC1005X40X25NL05T05","22.9750","27.7000","270","TopLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R24","RESC1005X40X25NL05T05","26.3750","31.1000","0","BottomLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R25","RESC1005X40X25NL05T10","26.3750","32.0000","0","BottomLayer","909K",""
"R26","RESC1005X40X25NL05T05","4.8750","27.4750","270","BottomLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R27","RESC1005X40X25NL05T05","5.7750","27.4750","270","BottomLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R28","RESC1005X40X25NL05T05","3.1250","27.4750","270","BottomLayer","200K","Chip Resistor, 200 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R29","RESC1005X40X25NL05T10","2.2000","27.4750","270","BottomLayer","909K",""
"R30","RESC1005X40X25ML05T10","32.2500","44.5000","0","TopLayer","15.4K 1%",""
"R31","RESC1005X40X25ML05T05","36.9000","40.0000","180","TopLayer","68K 1%",""
"R32","RESC1005X40X25ML05T10","32.2500","43.5000","180","TopLayer","15.4K 1%",""
"R33","RESC1005X40X25NL05T10","36.7500","40.9750","180","TopLayer","90.9K 1%",""
"R34","RESC1005X40X25ML05T05","32.7000","28.2000","180","BottomLayer","191R 1%",""
"R35","RESC1005X40X25LL05T05","44.1000","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R36","RESC1005X40X25LL05T05","41.6727","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R37","RESC1005X40X25LL05T05","48.5000","38.5000","90","TopLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R38","RESC1005X40X25LL05T05","42.8454","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R39","RESC1005X40X25LL05T05","40.4182","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R40","RESC1005X40X25LL05T05","47.7000","38.5000","270","TopLayer","DNP","DNP"
"R41","RESC1005X40X25LL05T05","39.1909","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R42","RESC1005X40X25LL05T05","37.9636","42.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R43","RESC1005X40X25LL05T05","28.7250","34.8887","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R44","RESC1005X40X25LL05T05","28.7250","35.8409","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R45","RESC1005X40X25LL05T05","28.7250","33.2818","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R46","RESC1005X40X25LL05T05","28.7250","32.4750","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R47","RESC1005X40X25LL05T05","28.7500","34.0750","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R48","RESC1005X40X25LL05T05","37.7000","38.6000","90","TopLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R49","RESC1005X40X25LL05T05","39.5000","38.6000","90","TopLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R50","RESC1005X40X25LL05T05","38.6000","38.6000","270","TopLayer","DNP","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R51","RESC1005X40X25LL05T05","40.4000","38.6000","270","TopLayer","DNP","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R52","RESC1005X40X25LL05T05","28.7500","30.0000","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R53","RESC1005X40X25LL05T05","29.4000","28.0000","0","TopLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R54","RESC1005X40X25LL05T05","42.7500","24.2500","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R55","RESC1005X40X25LL05T05","39.0000","24.2500","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R56","RESC1005X40X25LL05T05","36.9000","24.4000","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R57","RESC1005X40X25LL05T05","41.5000","24.2500","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R58","RESC1005X40X25LL05T05","44.0000","24.2500","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R59","RESC1005X40X25LL05T05","40.2500","24.2500","270","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R60","RESC1005X40X25LL05T05","51.7000","30.2000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R61","RESC1005X40X25LL05T05","51.7000","34.6000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R62","RESC1005X40X25LL05T05","51.7000","35.7000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
