Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\WhiteRabbitNIC\ECAD\Project Outputs for WR_NIC\Pick Place for WR_NIC_V2.csv

========================================================================================================================
File Design Information:

Date:       08/05/24
Time:       15:40
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"R283","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","999.996","-2146.276","0",""
"R282","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1001.142","-2054.757","0",""
"R281","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","902.961","-2098.569","0",""
"R280","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","909.851","-1538.161","0",""
"R279","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","993.268","-1740.831","0",""
"R278","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","993.268","-1698.411","0",""
"R277","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","993.413","-1656.610","0",""
"R276","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","995.000","-1615.606","0",""
"R275","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","995.534","-1573.441","0",""
"R274","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","991.596","-1483.680","0",""
"R273","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","991.596","-1525.676","0",""
"R272","DNI_0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","5312.790","-2041.371","270","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R271","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","5252.507","-2044.251","270",""
"R270","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","5195.158","-2039.848","270",""
"R269","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","5140.303","-2041.695","270",""
"R268","DNI_0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","5352.289","-2040.139","270","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R267","200_1%_0402","BottomLayer","FP-ERJ2RK-IPC_A","4719.136","-3585.450","0","RES SMD 200 OHM 1% 1/10W 0402"
"R266","200_1%_0402","BottomLayer","FP-ERJ2RK-IPC_A","4565.942","-3585.863","180","RES SMD 200 OHM 1% 1/10W 0402"
"R265","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","3347.689","-2470.302","270","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R264","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","3348.086","-2386.050","270","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R263","0_5%_0402","TopLayer","RESC1005X40X25LL10T10","3571.800","-2837.371","0",""
"R262","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","2198.435","-92.490","90",""
"R261","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2160.312","-566.776","180","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R260","10K_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2087.146","-428.203","270","Chip Resistor, 10 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R259","DNI_0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2160.785","-420.540","180","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R258","DNI_20K_1%_0402","BottomLayer","FP-ERJ2RK-MFG","1893.247","-426.273","270","RES SMD 20K OHM 1% 1/10W 0402"
"R257","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2157.177","-458.972","180","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R256","200_1%_0402","TopLayer","FP-ERJ2RK-IPC_A","2376.993","-211.753","0","RES SMD 200 OHM 1% 1/10W 0402"
"R255","49.9_1%_0402","BottomLayer","RESC1005X40X25LL05T10","1856.303","-485.587","180",""
"R254","20K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1954.525","-449.716","180",""
"R253","DNI_0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2157.117","-499.388","180","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R252","200_1%_0402","BottomLayer","FP-ERJ2RK-IPC_A","2390.841","179.919","180","RES SMD 200 OHM 1% 1/10W 0402"
"R251","10K_1%_0402","TopLayer","RESC1005X40X25LL05T05","3026.039","146.211","90","Chip Resistor, 10 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R227","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","3192.431","11.328","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R226","10K_1%_0402","BottomLayer","RESC1005X40X25LL05T05","3169.602","167.800","270","Chip Resistor, 10 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"Q5","2N7002","TopLayer","INF-PG-SOT23_M","2245.431","-197.956","0","N-Channel OptiMOS Small-Signal-Transistor, 60 V VDS, 0.3 A ID, -55 to 150 degC, PG-SOT23, Reel, Green"
"L24","742792780","BottomLayer","SMD-0402","3516.731","-2293.984","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L23","744323120","TopLayer","WE-HCI_1030","1912.536","-59.261","180",""
"L22","IHLP4040DZER3R3M01","TopLayer","FP-IHLP-4040DZ-FP_3_124x3-MFG","2700.000","-27.020","180","Commercial Inductors, High Saturation Series 3.3uH 10A 14.4mO 20%"
"L21","SPM6530T-2R2M","TopLayer","FP-SPM6530-MFG","2765.779","-425.449","180","FIXED IND 2.2UH 8.2A 19 MOHM SMD"
"L20","742792780","TopLayer","SMD-0402","833.504","-58.153","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L19","742792780","BottomLayer","SMD-0402","3526.481","-2670.452","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"J9","TSM-102-01-L-SV-P-TR","TopLayer","FP-TSM-102-01-L-SV-P-TR-MFG","4983.633","-345.844","90","CONN HEADER SMD 2POS 2.54MM"
"FB10","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","1240.113","-1596.926","0","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"FB9","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","1238.025","-1668.421","0","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"D22","LTST-C191KGKT","TopLayer","FP-LTST-C191KGKT-MFG","4719.136","-3585.450","180","LED GREEN CLEAR SMD"
"D21","LTST-C191KGKT","TopLayer","FP-LTST-C191KGKT-MFG","4565.942","-3585.863","0","LED GREEN CLEAR SMD"
"C304","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1269.186","-1530.168","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C303","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1333.432","-1568.213","270",""
"C302","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1432.494","-1557.446","90","CAP CER 10UF 6.3V X5R 0603"
"C301","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1213.553","-1530.526","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C300","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1163.305","-1512.221","270",""
"C299","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1126.336","-1600.874","180","CAP CER 10UF 6.3V X5R 0603"
"C298","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1268.435","-1736.726","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C297","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1336.307","-1680.226","90",""
"C296","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1433.673","-1664.235","270","CAP CER 10UF 6.3V X5R 0603"
"C295","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1211.407","-1736.726","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C294","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1162.896","-1751.651","90",""
"C293","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1124.163","-1665.657","180","CAP CER 10UF 6.3V X5R 0603"
"C292","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1278.516","-2079.035","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C291","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1340.699","-2129.137","270",""
"C290","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1429.105","-2128.683","90","CAP CER 10UF 6.3V X5R 0603"
"C289","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1230.273","-2079.370","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C288","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1174.311","-2064.758","270",""
"C287","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1137.937","-2158.338","180","CAP CER 10UF 6.3V X5R 0603"
"C286","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1280.402","-2285.092","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"P6","61300411121","TopLayer","61300411121","2478.807","-3241.384","90","THT Vertical Pin Header WR-PHD, Pitch 2.54 mm, Single Row, 4 pins"
"U4","8A34002E-000NLG","TopLayer","QFN_2E-000NLG_REN","3822.870","-3220.919","0","No Description Available"
"Y3","SiTime_SiT5501AC-WU-33E0-10T","TopLayer","SITIME_SPL-086-CQFN-010-C07050_REV_DRAFT","4658.069","-3334.354","0","OSC, MEMS, STRATUM 3E, 10.000MHZ, 10PPB STAB, LVCMOS, 3.3V, O/P EN, 7.0X5.0X2.2MM, CQFN-10"
"Y2","SiTime_SiT5501AC-WU-33E0-10T","TopLayer","SITIME_SPL-086-CQFN-010-C07050_REV_DRAFT","2822.923","-3207.172","0","OSC, MEMS, STRATUM 3E, 10.000MHZ, 10PPB STAB, LVCMOS, 3.3V, O/P EN, 7.0X5.0X2.2MM, CQFN-10"
"Y1","ASEMPC-40.000MHZ-XR-T","TopLayer","FP-ASEMP-CMOS-MFG","3152.192","-3200.136","270","MEMS Oscillator 40MHz ±25ppm CMOS 2.25V~3.6V 6-SMD 3.2mm x 2.5mm"
"U25","24LC1025T-E/SN","BottomLayer","SOIC-SN8_M","2855.000","-3266.982","270","1 Mbit, 400kHz, 2.5V, 8-Pin SOIC 150mil, Extended Temperature, Tape and Reel"
"R250","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","4494.818","-3271.736","180",""
"R249","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","4496.699","-3367.682","180",""
"R248","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","4858.779","-3339.513","0",""
"R247","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","4854.842","-3388.531","0",""
"R246","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","4543.570","-3126.494","90",""
"R245","0_5%_0402","TopLayer","FP-AC0402-0_37-IPC_B","4728.617","-3515.522","180","RESISTOR 0402 JUMPER ZERO OHM"
"R244","49.9R","TopLayer","RESC1608X55X25NL10T15","350.000","143.701","180","General Purpose Chip Resistor, 49.9 Ohm, +/- 1%, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel"
"R243","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2652.454","-3533.891","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R242","49.9_1%_0402","BottomLayer","RESC1005X40X25NL10T10","4016.118","-3191.136","180",""
"R241","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2542.585","-3619.104","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R240","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3741.975","-2766.870","180",""
"R239","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2704.783","-3647.648","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R238","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3457.950","-3284.834","180",""
"R237","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2437.295","-3600.886","0","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R236","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3457.950","-3247.162","180",""
"R235","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3380.430","-3158.081","180",""
"R201","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2686.101","-3532.906","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R200","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3380.430","-3121.936","180",""
"R199","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2579.231","-3619.188","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R198","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2740.479","-3647.648","90","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R197","0_1%_0402","BottomLayer","RESC1005X40X25LL05T05","2439.553","-3647.648","0","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R196","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","4151.623","-1122.106","180",""
"R195","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","4151.623","-1081.744","180",""
"R194","DNI_100_1%_0402","BottomLayer","RESC1005X40X25ML05T10","4486.846","-1280.201","270",""
"R193","DNI_100_1%_0402","TopLayer","RESC1005X40X25LL05T05","2387.198","-1182.460","90","Chip Resistor, 100 Ohm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R192","DNI_100_1%_0402","BottomLayer","RESC1005X40X25LL05T05","1900.514","-2066.453","270","Chip Resistor, 100 Ohm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R191","10K_1%_0402","BottomLayer","RESC1005X40X25LL05T05","3078.381","22.192","90","Chip Resistor, 10 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R190","DNI_100_1%_0402","BottomLayer","RESC1005X40X25LL05T05","1988.464","-1477.180","270","Chip Resistor, 100 Ohm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R189","DNI_100_1%_0402","TopLayer","RESC1005X40X25LL05T05","4173.805","-1259.676","270","Chip Resistor, 100 Ohm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R185","20K_1%_0402","BottomLayer","FP-ERJ2RK-MFG","3020.782","139.322","180","RES SMD 20K OHM 1% 1/10W 0402"
"R184","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","2991.691","-3207.172","0",""
"R183","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","2996.479","-3265.144","0",""
"R182","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","2742.276","-2982.757","270",""
"R181","0_5%_0402","TopLayer","FP-AC0402-0_37-IPC_B","2899.543","-3403.379","180","RESISTOR 0402 JUMPER ZERO OHM"
"R180","100_1%_0402","TopLayer","RESC1005X40X25ML05T10","3182.704","-3382.346","0",""
"R179","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","3202.389","-3318.276","270",""
"R178","100_1%_0402","TopLayer","RESC1005X40X25ML05T10","3222.074","-3426.726","0",""
"R177","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","4339.852","-3212.270","180",""
"R175","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","3320.253","-3216.030","90",""
"R174","49.9_1%_0402","BottomLayer","RESC1005X40X25LL05T10","2941.437","170.520","180",""
"R173","20K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3118.736","22.192","90",""
"R172","0_1%_0402","TopLayer","RESC1005X40X25LL05T05","4907.035","-473.972","0","Chip Resistor, 0 Ohm, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R171","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","4132.357","-3354.193","90",""
"R170","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2766.220","-3049.213","90",""
"R169","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2830.000","-3056.536","270",""
"R168","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2872.923","-3470.358","0",""
"R77","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3060.639","-3442.989","180",""
"R58","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3056.702","-3383.720","180",""
"R57","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","4210.000","-3514.745","180",""
"R56","DNI_4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","4230.794","-3465.925","180",""
"R55","DNI_0_5%_0402","TopLayer","RESC1005X40X25LL10T10","3571.800","-2876.796","0",""
"R54","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","2628.172","-3480.201","0",""
"R53","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","2666.603","-3647.648","90",""
"R52","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","2505.905","-3619.104","90",""
"R51","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","2403.890","-3544.193","270",""
"R50","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","3642.990","-2887.966","0",""
"R49","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","3665.867","-3608.717","180",""
"R48","0_5%_0402","TopLayer","RESC1005X40X25LL10T10","1898.722","-3654.959","90",""
"P5","61300411121","TopLayer","61300411121","2598.074","-3241.384","90","THT Vertical Pin Header WR-PHD, Pitch 2.54 mm, Single Row, 4 pins"
"P3","61300411121","TopLayer","61300411121","2358.811","-3240.795","90","THT Vertical Pin Header WR-PHD, Pitch 2.54 mm, Single Row, 4 pins"
"L18","742792780","BottomLayer","SMD-0402","4237.031","-3124.919","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L17","742792780","TopLayer","SMD-0402","3190.578","-3053.949","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L16","742792780","BottomLayer","SMD-0402","4375.683","-3005.958","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L15","742792780","BottomLayer","SMD-0402","3521.690","-3066.871","90","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L14","742792780","BottomLayer","SMD-0402","3671.687","-3038.878","90","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L13","742792780","BottomLayer","SMD-0402","4235.379","-2853.580","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L12","742792780","BottomLayer","SMD-0402","4007.075","-3539.038","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L11","742792780","BottomLayer","SMD-0402","3429.120","-3544.717","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L10","742792780","BottomLayer","SMD-0402","3971.314","-3397.919","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L9","742792780","BottomLayer","SMD-0402","3928.068","-2677.962","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L8","742792780","BottomLayer","SMD-0402","4431.380","-3589.258","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L7","742792780","BottomLayer","SMD-0402","3779.930","-2738.451","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L6","742792780","BottomLayer","SMD-0402","3685.469","-2772.742","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L5","742792780","BottomLayer","SMD-0402","4395.755","-3444.168","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L4","742792780","BottomLayer","SMD-0402","3838.208","-3407.801","270","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L3","742792780","BottomLayer","SMD-0402","3884.089","-2948.102","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L2","742792780","BottomLayer","SMD-0402","3629.518","-3373.594","0","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"L1","742792780","BottomLayer","SMD-0402","4285.433","-3289.834","180","SMD EMI Suppression Ferrite Bead WE-CBF, Z = 220 Ohm"
"J1","1909763-1","TopLayer","TECO-1909763-1_V","321.929","39.384","180","Ultra Miniature Coaxial Connector Jack, 60 V, 50 Ohm, -40 to 90 degC, RoHS, Tape and Reel"
"FB8","742792641","TopLayer","FP-742792641-MFG","4652.156","-3084.642","180","FERRITE BEAD 300 OHM 0603 1LN"
"FB7","742792641","TopLayer","FP-742792641-MFG","3011.376","-3053.554","0","FERRITE BEAD 300 OHM 0603 1LN"
"D18","8240136","BottomLayer","SOT143-4L","321.929","24.803","0","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D2","BAT54CWT1G","TopLayer","ONSC-SOT-323-3-419-04_V","3050.305","-3373.156","90","Dual Series Cathode Schottky Barrier Diodes, 3-Pin SOT-323, Pb-Free, Tape and Reel"
"C284","10uF_25V_0603","TopLayer","FP-CL10-IPC_C","4761.047","-3113.550","0","Cap Ceramic 10uF 25V X5R ±20% Pad SMD 0603 +85°C T/R"
"C283","0.1uF_50V_0402","TopLayer","FP-C1005-050-0_05-IPC_C","3412.930","-2929.514","0","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C282","0.1uF_50V_0402","TopLayer","FP-C1005-050-0_05-IPC_C","435.490","130.288","270","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C281","0.1uF_50V_0402","TopLayer","FP-C1005-050-0_05-IPC_C","4074.058","-1123.013","0","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C280","0.1uF_50V_0402","BottomLayer","FP-C1005-050-0_05-IPC_C","4246.313","-2033.158","90","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C279","0.1uF_50V_0402","TopLayer","FP-C1005-050-0_05-IPC_C","4074.058","-1079.660","0","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C278","0.1uF_50V_0402","BottomLayer","FP-C1005-050-0_05-IPC_C","4205.059","-2034.142","90","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C277","0.1uF_50V_0402","TopLayer","FP-C1005-050-0_05-IPC_C","2449.335","-1163.102","180","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
